Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-10-01,2019,10,1,Tuesday,39,2019-39,130.8,131.78,129.51,129.55,5978500,128.78,-0.005908511014469542,132.67857142857142,135.9994
2019-10-02,2019,10,2,Wednesday,39,2019-39,128.51,129.22,127.57,129.14,8296100,128.37,-0.0031648325606884464,132.085,135.7584
2019-10-03,2019,10,3,Thursday,39,2019-39,128.6,129.43,127.54,128.15,8498700,127.39,-0.007666129991804271,131.3842857142857,135.49720000000002
2019-10-04,2019,10,4,Friday,39,2019-39,128.69,130.44,128.61,130.27,6732900,129.49,0.01654318921764908,130.99142857142857,135.2398
2019-10-07,2019,10,7,Monday,40,2019-40,130.27,131.57,129.04,130.9,5784100,130.12,0.004836016605137772,130.60714285714286,134.9664
2019-10-08,2019,10,8,Tuesday,40,2019-40,129.9,130.04,128.37,128.47,6526000,127.7,-0.01856372699799269,130.01500000000001,134.61
2019-10-09,2019,10,9,Wednesday,40,2019-40,129.1,129.85,128.06,129.33,5004600,128.56,0.006694193966198414,129.73285714285714,134.2998
2019-10-10,2019,10,10,Thursday,40,2019-40,129.22,130.14,128.88,129.34,4512000,128.57,7.726734251267686e-05,129.525,134.028
2019-10-11,2019,10,11,Friday,40,2019-40,130.3,130.99,129.84,130.02,6559000,129.25,0.0052575711398035185,129.35214285714284,133.7928
2019-10-14,2019,10,14,Monday,41,2019-41,130.13,130.3,129.48,129.7,3710300,128.93,-0.002461322247623521,129.1914285714286,133.554
2019-10-15,2019,10,15,Tuesday,41,2019-41,130.01,130.89,129.4,129.76,5914700,128.99,0.00046263661923284793,128.95499999999998,133.3842
2019-10-16,2019,10,16,Wednesday,41,2019-41,129.76,131.83,129.7,130.86,7610800,130.08,0.00847727604765236,128.9257142857143,133.1652
2019-10-17,2019,10,17,Thursday,41,2019-41,132.53,133.44,130.51,132.37,8005100,131.58,0.011538931650871165,129.0964285714286,133.1156
2019-10-18,2019,10,18,Friday,41,2019-41,132.37,133.16,130.89,130.89,8694000,130.11,-0.011180709087609375,129.13714285714286,132.9764
2019-10-21,2019,10,21,Monday,42,2019-42,131.44,131.73,130.02,130.26,6257100,129.48,-0.004813226815778782,129.18714285714285,132.812
2019-10-22,2019,10,22,Tuesday,42,2019-42,133.15,133.68,132.1,132.4,9291600,131.61,0.01642870661114859,129.41857142857143,132.7454
2019-10-23,2019,10,23,Wednesday,42,2019-42,132.45,132.68,130.76,131.13,5970800,130.35,-0.009592141249743502,129.63,132.6286
2019-10-24,2019,10,24,Thursday,42,2019-42,131.52,131.7,129.63,130.26,5746300,129.48,-0.006634666092287356,129.62928571428571,132.577
2019-10-25,2019,10,25,Friday,42,2019-42,130.5,131.76,130.03,130.9,6696000,130.12,0.0049132217078775575,129.62928571428571,132.52700000000002
2019-10-28,2019,10,28,Monday,43,2019-43,131.45,132.08,130.14,130.53,8940300,129.75,-0.002826478958662393,129.7757142857143,132.4342
2019-10-29,2019,10,29,Tuesday,43,2019-43,130.5,130.77,129.44,129.48,9305100,128.71,-0.008044247358842349,129.7864285714286,132.3188
2019-10-30,2019,10,30,Wednesday,43,2019-43,129.69,130.31,129.15,129.6,10880000,128.83,0.0009269639210798264,129.805,132.2088
2019-10-31,2019,10,31,Thursday,43,2019-43,129.53,130.15,128.75,129.92,9628300,129.15,0.0024690618121796515,129.79785714285714,132.0928
2019-11-01,2019,11,1,Friday,43,2019-43,130.99,132.8,130.51,132.75,8507600,131.96,0.021782597245256774,130.0142857142857,132.0266
2019-11-04,2019,11,4,Monday,44,2019-44,134.12,134.14,132.47,132.92,7631800,132.13,0.0012806294475855573,130.23857142857145,132.0514
2019-11-05,2019,11,5,Tuesday,44,2019-44,132.77,132.77,130.89,131.45,7404500,130.67,-0.011059379159609639,130.28071428571428,131.98860000000002
2019-11-06,2019,11,6,Wednesday,44,2019-44,131.6,131.66,130.66,131.27,9132500,130.49,-0.00136919898998078,130.20285714285714,131.9246
2019-11-07,2019,11,7,Thursday,44,2019-44,132.35,133.7,131.75,132.96,18047600,132.17,0.012874201501553717,130.35,131.8532
2019-11-08,2019,11,8,Friday,44,2019-44,140.22,140.25,136.74,137.96,24175900,137.14,0.03760535373131502,130.89714285714288,131.8556
2019-11-11,2019,11,11,Monday,45,2019-45,137.5,138.56,136.21,136.74,10138400,135.93,-0.00884317008699076,131.20571428571427,131.84539999999998
2019-11-12,2019,11,12,Tuesday,45,2019-45,138.03,139.34,136.74,138.58,17284000,137.75,0.013456184385693737,131.7342857142857,131.8904
2019-11-13,2019,11,13,Wednesday,45,2019-45,138.58,149.92,136.84,148.72,45725400,147.83,0.0731706884808423,133.04500000000002,132.10559999999998
2019-11-14,2019,11,14,Thursday,45,2019-45,148.0,150.63,146.28,147.15,28393600,146.27,-0.010556777397623618,134.19857142857143,132.2708
2019-11-15,2019,11,15,Friday,45,2019-45,147.14,147.2,144.21,144.67,13733400,143.81,-0.016853517075450908,135.20285714285714,132.3726
2019-11-18,2019,11,18,Monday,46,2019-46,144.75,149.04,143.69,147.65,15353100,146.77,0.02059858489905375,136.49285714285716,132.548
2019-11-19,2019,11,19,Tuesday,46,2019-46,148.18,149.48,146.8,148.38,11504300,147.5,0.004944191362672212,137.82642857142858,132.79840000000002
2019-11-20,2019,11,20,Wednesday,46,2019-46,148.09,148.99,146.03,146.93,9448400,146.05,-0.009772282499677543,139.03357142857143,133.0118
2019-11-21,2019,11,21,Thursday,46,2019-46,147.16,147.47,146.26,146.9,6241400,146.03,-0.00020424458911161292,140.03857142857143,133.1988
2019-11-22,2019,11,22,Friday,46,2019-46,147.21,149.44,146.68,148.29,9639400,147.41,0.009462270355537594,141.13,133.403
2019-11-25,2019,11,25,Monday,47,2019-47,148.8,150.21,147.7,149.69,11316800,148.8,0.009440963184446316,142.425,133.6792
2019-11-26,2019,11,26,Tuesday,47,2019-47,151.75,153.41,150.61,151.64,24949900,150.74,0.01302691162601155,143.87142857142857,133.984
2019-11-27,2019,11,27,Wednesday,47,2019-47,152.3,152.57,151.15,151.48,6155400,150.58,-0.0010550990905375812,145.1864285714286,134.2758
2019-11-29,2019,11,29,Friday,47,2019-47,151.48,152.47,151.01,151.58,6284900,150.68,0.000660196772078514,146.15357142857144,134.6392
2019-12-02,2019,12,2,Monday,48,2019-48,152.94,152.97,149.1,150.62,10351000,149.72,-0.006333403714612551,147.13857142857142,135.004
2019-12-03,2019,12,3,Tuesday,48,2019-48,147.74,149.11,146.87,148.58,9273800,147.7,-0.013543894750273178,147.84928571428574,135.3246
2019-12-04,2019,12,4,Wednesday,48,2019-48,149.3,149.33,148.18,148.28,7684800,147.4,-0.002019144264675643,147.81857142857143,135.649
2019-12-05,2019,12,5,Thursday,48,2019-48,148.69,148.83,147.1,147.44,7363300,146.56,-0.005665021774768908,147.83928571428572,135.9342
2019-12-06,2019,12,6,Friday,48,2019-48,148.4,148.61,147.18,147.66,7084900,146.78,0.001492231038967784,148.0514285714286,136.26
2019-12-09,2019,12,9,Monday,49,2019-49,147.96,148.51,145.4,146.21,11515000,145.34,-0.009819828941763031,147.9492857142857,136.583
2019-12-10,2019,12,10,Tuesday,49,2019-49,145.26,146.85,145.05,146.1,7084100,145.23,-0.0007524446577321653,147.78714285714287,136.8968
2019-12-11,2019,12,11,Wednesday,49,2019-49,147.39,147.89,146.76,147.59,8253700,146.71,0.010198485235957122,147.8342857142857,137.2554
2019-12-12,2019,12,12,Thursday,49,2019-49,147.92,148.93,147.25,147.76,7748300,146.88,0.0011518636842393626,147.89499999999998,137.6256
2019-12-13,2019,12,13,Friday,49,2019-49,147.43,147.8,146.31,146.38,9350100,146.38,-0.003404139320385524,147.82142857142858,138.00539999999998
2019-12-16,2019,12,16,Monday,50,2019-50,147.59,148.65,146.55,148.46,9134400,148.46,0.014209603509167001,147.79714285714286,138.38479999999998
2019-12-17,2019,12,17,Tuesday,50,2019-50,148.1,148.46,147.62,147.73,8776100,147.73,-0.004917223180079144,147.58214285714286,138.737
2019-12-18,2019,12,18,Wednesday,50,2019-50,147.77,147.95,146.19,146.26,9467800,146.26,-0.009950594078498964,147.27357142857142,139.1082
2019-12-19,2019,12,19,Thursday,50,2019-50,146.18,146.8,145.32,146.15,10243900,146.15,-0.000752089528804234,146.95,139.46
2019-12-20,2019,12,20,Friday,50,2019-50,147.15,147.88,145.77,146.88,12629900,146.88,0.004994943666198015,146.74714285714285,139.8262
2019-12-23,2019,12,23,Monday,51,2019-51,145.91,146.33,144.33,144.68,9314000,144.68,-0.014978296118566492,146.53142857142856,140.13479999999998
2019-12-24,2019,12,24,Tuesday,51,2019-51,144.58,145.43,144.45,145.29,3508500,145.29,0.004216205703842846,146.38071428571428,140.46200000000002
2019-12-26,2019,12,26,Thursday,51,2019-51,145.4,145.86,145.17,145.7,4422000,145.7,0.0028219676581711095,146.3192857142857,140.7962
2019-12-27,2019,12,27,Friday,51,2019-51,146.05,146.51,145.45,145.75,5495300,145.75,0.00034319185178555145,146.24571428571429,141.1096
2019-12-30,2019,12,30,Monday,52,2019-52,145.75,145.87,143.4,143.77,6602800,143.77,-0.013584876346751762,146.13357142857143,141.3534
2019-12-31,2019,12,31,Tuesday,52,2019-52,143.67,144.77,143.26,144.63,5662900,144.63,0.005981780516064905,146.09071428571428,141.6438
2020-01-02,2020,1,2,Thursday,00,2020-00,145.29,148.2,145.1,148.2,9502100,148.2,0.02468361989147616,146.19714285714286,142.0182
2020-01-03,2020,1,3,Friday,00,2020-00,146.4,147.9,146.05,146.5,7320200,146.5,-0.011470964799249583,146.17,142.316
2020-01-06,2020,1,6,Monday,01,2020-01,145.54,146.03,144.31,145.65,8262500,145.65,-0.0058020894437926795,146.11785714285716,142.622
2020-01-07,2020,1,7,Tuesday,01,2020-01,145.99,146.87,145.42,145.7,6906500,145.7,0.0003433096728679974,145.9207142857143,142.94639999999998
2020-01-08,2020,1,8,Wednesday,01,2020-01,145.49,146.13,144.82,145.4,6984200,145.4,-0.0020590463832637074,145.75428571428571,143.25199999999998
2020-01-09,2020,1,9,Thursday,01,2020-01,146.47,146.63,144.61,144.83,6664200,144.83,-0.003920165676454479,145.65214285714288,143.5536
2020-01-10,2020,1,10,Friday,01,2020-01,145.3,145.5,144.26,144.62,5152500,144.62,-0.0014500221722855144,145.54285714285714,143.8718
2020-01-13,2020,1,13,Monday,02,2020-02,144.75,144.75,143.36,143.88,9921300,143.88,-0.0051167906192735035,145.32857142857145,144.1728
2020-01-14,2020,1,14,Tuesday,02,2020-02,143.41,146.72,142.29,145.2,14839100,145.2,0.009174256468122755,145.3657142857143,144.49380000000002
2020-01-15,2020,1,15,Wednesday,02,2020-02,145.71,145.71,143.93,144.32,6818200,144.32,-0.006060534728090317,145.29642857142858,144.741
2020-01-16,2020,1,16,Thursday,02,2020-02,145.09,145.43,144.44,145.12,6948400,145.12,0.005543152386152217,145.255,145.0008
2020-01-17,2020,1,17,Friday,02,2020-02,145.54,145.64,144.01,144.33,10355300,144.33,-0.005443724591465693,145.15357142857144,145.274
2020-01-21,2020,1,21,Tuesday,03,2020-03,144.24,144.59,143.01,143.56,9250200,143.56,-0.0053350257236348675,145.13857142857142,145.5354
2020-01-22,2020,1,22,Wednesday,03,2020-03,144.45,144.79,143.54,144.01,7550000,144.01,0.0031345566724361174,145.09428571428572,145.7722
2020-01-23,2020,1,23,Thursday,03,2020-03,143.6,143.61,140.65,142.2,11082000,142.2,-0.012568555153356642,144.6657142857143,145.8734
2020-01-24,2020,1,24,Friday,03,2020-03,141.4,142.25,139.2,140.08,13076300,140.08,-0.014908545447853472,144.20714285714286,145.9564
2020-01-27,2020,1,27,Monday,04,2020-04,135.86,137.73,135.0,135.9,12831800,135.9,-0.029840147629435876,143.5107142857143,145.9194
2020-01-28,2020,1,28,Tuesday,04,2020-04,136.5,138.93,135.86,138.37,10390000,138.37,0.01817513856979658,142.98714285714286,145.7302
2020-01-29,2020,1,29,Wednesday,04,2020-04,138.6,138.68,135.79,136.06,9382700,136.06,-0.016694353112012283,142.32,145.526
2020-01-30,2020,1,30,Thursday,04,2020-04,135.09,137.85,134.83,137.81,11847300,137.81,0.012861972889911089,141.81857142857143,145.40599999999998
2020-01-31,2020,1,31,Friday,04,2020-04,138.4,138.67,137.06,138.31,12379100,138.31,0.0036281837955001173,141.36785714285716,145.23680000000002
2020-02-03,2020,2,3,Monday,05,2020-05,139.79,141.82,139.75,141.32,12639900,141.32,0.021762777953559187,141.185,145.1132
2020-02-04,2020,2,4,Tuesday,05,2020-05,145.49,145.59,143.25,144.73,23519700,144.73,0.024129551560927,141.15142857142857,145.0868
2020-02-05,2020,2,5,Wednesday,05,2020-05,146.6,147.3,138.57,141.37,27824100,141.37,-0.023215647823806473,140.94071428571428,144.99360000000001
2020-02-06,2020,2,6,Thursday,05,2020-05,141.92,143.95,141.22,142.7,9504600,142.7,0.009407949897375367,140.76785714285714,144.8994
2020-02-07,2020,2,7,Friday,05,2020-05,141.89,141.99,140.12,141.02,10948900,141.02,-0.011772899171053175,140.53142857142856,144.74380000000002
2020-02-10,2020,2,10,Monday,06,2020-06,141.03,142.59,140.46,142.59,8162100,142.59,0.011133115996765586,140.46214285714285,144.5808
2020-02-11,2020,2,11,Tuesday,06,2020-06,142.85,142.99,140.46,141.01,10790100,141.01,-0.011080734074153553,140.24785714285716,144.3894
2020-02-12,2020,2,12,Wednesday,06,2020-06,141.34,142.22,140.87,141.85,8168200,141.85,0.005957106796702805,140.22285714285712,144.21280000000002
2020-02-13,2020,2,13,Thursday,06,2020-06,141.17,141.9,140.82,140.9,7543100,140.9,-0.006697301136088574,140.28142857142856,144.0364
2020-02-14,2020,2,14,Friday,06,2020-06,141.1,141.28,139.13,139.54,9110500,139.54,-0.009652240378028143,140.54142857142855,143.8732
2020-02-18,2020,2,18,Tuesday,07,2020-07,139.02,139.66,138.1,139.14,8214900,139.14,-0.0028665179570718236,140.59642857142856,143.708
2020-02-19,2020,2,19,Wednesday,07,2020-07,139.63,141.87,139.23,141.3,7080900,141.3,0.01552395911732396,140.9707142857143,143.6028
2020-02-20,2020,2,20,Thursday,07,2020-07,141.63,141.63,138.85,140.37,5981700,140.37,-0.006581796988565203,141.15357142857144,143.4746
2020-02-21,2020,2,21,Friday,07,2020-07,139.86,139.88,138.58,138.97,7725800,138.97,-0.009973597956711377,141.20071428571427,143.3472
2020-02-24,2020,2,24,Monday,08,2020-08,132.9,134.44,131.21,133.01,19336500,133.01,-0.04288700195376616,140.60714285714286,143.1028
2020-02-25,2020,2,25,Tuesday,08,2020-08,133.75,133.94,127.98,128.19,21032500,128.19,-0.03623781869400777,139.4257142857143,142.73239999999998
2020-02-26,2020,2,26,Wednesday,08,2020-08,126.12,128.37,122.13,123.36,31195900,123.36,-0.037678459622952354,138.1392857142857,142.262
2020-02-27,2020,2,27,Thursday,08,2020-08,119.81,122.9,117.92,118.04,30827500,118.04,-0.04312580794830023,136.37785714285715,141.6952
2020-02-28,2020,2,28,Friday,08,2020-08,114.51,118.31,113.21,117.65,35389900,117.65,-0.0033039595613654216,134.70857142857145,141.079
2020-03-02,2020,3,2,Monday,09,2020-09,119.13,119.98,116.03,119.98,21775900,119.98,0.019804520194095954,133.09357142857144,140.524
2020-03-03,2020,3,3,Tuesday,09,2020-09,121.15,121.78,115.15,116.45,19529700,116.45,-0.029421622853183615,131.33928571428572,139.9278
2020-03-04,2020,3,4,Wednesday,09,2020-09,118.96,119.24,115.48,119.18,13842100,119.18,0.023443567440770252,129.72,139.3884
2020-03-05,2020,3,5,Thursday,09,2020-09,116.86,116.96,112.11,113.98,22397200,113.98,-0.04363145607423158,127.79714285714284,138.7304
2020-03-06,2020,3,6,Friday,09,2020-09,110.76,115.87,110.32,115.27,22899600,115.27,0.011317715811019369,126.06357142857142,138.1422
2020-03-09,2020,3,9,Monday,10,2020-10,108.69,110.43,104.28,104.35,26233600,104.35,-0.09473408941581818,123.57857142857144,137.3234
2020-03-10,2020,3,10,Tuesday,10,2020-10,108.1,111.58,102.43,111.46,24083700,111.46,0.06813608734373733,121.44714285714288,136.6386
2020-03-11,2020,3,11,Wednesday,10,2020-10,108.42,108.9,102.86,105.51,24771300,105.51,-0.053382352387539855,118.95714285714287,135.8338
2020-03-12,2020,3,12,Thursday,10,2020-10,97.62,100.0,91.64,91.81,40392900,91.81,-0.12984555303058187,115.58857142857143,134.7946
2020-03-13,2020,3,13,Friday,10,2020-10,100.78,102.87,92.25,102.52,40960100,102.52,0.11665395239377352,113.41071428571429,133.9524
2020-03-16,2020,3,16,Monday,11,2020-11,91.8,98.28,90.0,95.01,35379500,95.01,-0.07325394803691554,111.04071428571429,132.8886
2020-03-17,2020,3,17,Tuesday,11,2020-11,95.8,97.46,91.15,93.53,27526200,93.53,-0.015577342634004787,108.91,131.82920000000001
2020-03-18,2020,3,18,Wednesday,11,2020-11,87.59,89.34,79.07,88.8,43592500,88.8,-0.05057196396100094,106.82142857142857,130.69219999999999
2020-03-19,2020,3,19,Thursday,11,2020-11,88.0,97.4,85.11,94.93,30866800,94.93,0.06903149822917287,105.19857142857143,129.67680000000001
2020-03-20,2020,3,20,Friday,11,2020-11,95.99,96.99,85.84,85.98,31957800,85.98,-0.09427996333582878,102.77,128.4884
2020-03-23,2020,3,23,Monday,12,2020-12,84.49,87.28,81.09,85.76,32246600,85.76,-0.0025587486870618514,100.57785714285714,127.307
2020-03-24,2020,3,24,Tuesday,12,2020-12,92.33,99.17,91.8,98.12,32538100,98.12,0.1441231378553094,99.07357142857144,126.377
2020-03-25,2020,3,25,Wednesday,12,2020-12,100.66,105.92,95.51,100.73,28533000,100.73,0.02660008700868577,98.12714285714287,125.51400000000001
2020-03-26,2020,3,26,Thursday,12,2020-12,100.83,107.73,100.8,105.36,24520300,105.36,0.04596443064745781,97.41928571428572,124.71719999999999
2020-03-27,2020,3,27,Friday,12,2020-12,100.45,101.49,95.54,96.4,30591500,96.4,-0.08504175239718381,96.85142857142857,123.7588
2020-03-30,2020,3,30,Monday,13,2020-13,96.0,100.46,92.1,99.8,23119200,99.8,0.03526972481391688,96.01857142857143,122.8524
2020-03-31,2020,3,31,Tuesday,13,2020-13,100.22,103.16,96.16,96.6,21563200,96.6,-0.03206417314413457,95.38214285714285,121.8978
2020-04-01,2020,4,1,Wednesday,13,2020-13,93.5,97.4,92.56,94.92,18303900,94.92,-0.017391307781706167,95.60428571428572,120.925
2020-04-02,2020,4,2,Thursday,13,2020-13,94.2,97.26,94.2,96.97,13936500,96.97,0.021597166996453865,95.20785714285715,119.9842
2020-04-03,2020,4,3,Friday,13,2020-13,96.31,96.92,92.71,93.88,14814600,93.88,-0.03186556593159495,95.12714285714286,119.0178
2020-04-06,2020,4,6,Monday,14,2020-14,97.26,100.19,94.52,99.58,20407400,99.58,0.06071585795055179,95.5592857142857,118.20779999999999
2020-04-07,2020,4,7,Tuesday,14,2020-14,104.86,105.89,100.25,101.24,22899600,101.24,0.016669973912343927,96.44785714285715,117.51460000000002
2020-04-08,2020,4,8,Wednesday,14,2020-14,100.53,102.35,98.65,101.07,22562500,101.07,-0.0016791601395929057,96.88642857142858,116.7686
2020-04-09,2020,4,9,Thursday,14,2020-14,107.92,107.99,103.53,104.5,31453600,104.5,0.03393687855478866,98.20928571428571,116.1374
2020-04-13,2020,4,13,Monday,15,2020-15,104.71,104.87,99.61,103.5,17306000,103.5,-0.009569377990430672,99.47642857142857,115.45120000000001
2020-04-14,2020,4,14,Tuesday,15,2020-15,105.5,107.64,103.9,106.03,19866900,106.03,0.024444432650211345,100.04142857142857,114.8056
2020-04-15,2020,4,15,Wednesday,15,2020-15,104.39,104.88,102.7,103.37,14157600,103.37,-0.025087202332725322,100.22999999999999,114.0466
2020-04-16,2020,4,16,Thursday,15,2020-15,103.53,103.72,100.89,102.02,18029300,102.02,-0.013059940675683723,99.99142857142856,113.19239999999999
2020-04-17,2020,4,17,Friday,15,2020-15,106.21,106.79,104.35,106.63,17926900,106.63,0.04518722566204736,100.72214285714286,112.4976
2020-04-20,2020,4,20,Monday,16,2020-16,103.58,104.86,102.0,102.26,17021000,102.26,-0.040982793114040184,100.89785714285713,111.68879999999999
2020-04-21,2020,4,21,Tuesday,16,2020-16,100.01,101.51,99.13,100.54,16101400,100.54,-0.016819882503148587,101.17928571428571,110.8792
2020-04-22,2020,4,22,Wednesday,16,2020-16,101.8,102.63,100.89,100.99,11463800,100.99,0.004475800120792517,101.61285714285714,110.04720000000002
2020-04-23,2020,4,23,Thursday,16,2020-16,100.65,102.53,99.46,101.0,17132200,101.0,9.904085990730671e-05,101.90071428571427,109.24700000000001
2020-04-24,2020,4,24,Friday,16,2020-16,101.78,101.92,99.52,101.19,13614100,101.19,0.0018812122911509022,102.42285714285715,108.43379999999999
2020-04-27,2020,4,27,Monday,17,2020-17,102.0,106.52,101.61,106.06,15518300,106.06,0.04812723588980505,102.88571428571429,107.73700000000001
2020-04-28,2020,4,28,Tuesday,17,2020-17,108.79,110.06,105.98,106.21,16503700,106.21,0.0014143082154611797,103.24071428571429,107.0704
2020-04-29,2020,4,29,Wednesday,17,2020-17,109.94,112.7,108.56,112.25,20139800,112.25,0.05686847723935595,104.03928571428571,106.5326
2020-04-30,2020,4,30,Thursday,17,2020-17,109.44,110.31,106.86,108.15,18638700,108.15,-0.03652559887858431,104.29999999999998,105.86959999999999
2020-05-01,2020,5,1,Friday,17,2020-17,106.36,106.91,104.47,105.5,13209100,105.5,-0.024503018848731073,104.44285714285714,105.17219999999999
2020-05-04,2020,5,4,Monday,18,2020-18,102.01,103.83,100.55,103.18,19514800,103.18,-0.021990518434352735,104.23928571428571,104.45640000000002
2020-05-05,2020,5,5,Tuesday,18,2020-18,101.51,105.18,100.9,101.06,30169800,101.06,-0.020546644120097768,104.07428571428571,103.81739999999999
2020-05-06,2020,5,6,Wednesday,18,2020-18,101.48,105.27,98.86,100.88,51992400,100.88,-0.0017811231894342416,103.99285714285715,103.2712
2020-05-07,2020,5,7,Thursday,18,2020-18,101.85,105.61,101.83,105.57,20868800,105.57,0.04649090572063175,103.91714285714285,102.9154
2020-05-08,2020,5,8,Friday,18,2020-18,109.05,109.18,106.63,109.16,24079700,109.16,0.03400591055851976,104.41,102.73780000000001
2020-05-11,2020,5,11,Monday,19,2020-19,108.4,108.81,106.41,107.77,20555900,107.77,-0.012733665925347082,104.92642857142857,102.5402
2020-05-12,2020,5,12,Tuesday,19,2020-19,109.06,109.44,104.49,104.56,17049700,104.56,-0.029785647067468668,105.18142857142857,102.2318
2020-05-13,2020,5,13,Wednesday,19,2020-19,104.5,104.54,101.6,102.92,21085800,102.92,-0.015684768821168094,105.31857142857143,101.9612
2020-05-14,2020,5,14,Thursday,19,2020-19,101.98,105.92,99.66,105.91,22002200,105.91,0.02905174452350745,105.65571428571427,101.6958
2020-05-15,2020,5,15,Friday,19,2020-19,104.98,109.38,104.27,109.05,29766000,109.05,0.029647807393776926,105.86928571428572,101.59720000000002
2020-05-18,2020,5,18,Monday,20,2020-20,114.47,119.78,114.47,116.85,40044600,116.85,0.0715267785793754,106.62928571428571,101.6288
2020-05-19,2020,5,19,Tuesday,20,2020-20,115.1,116.47,113.42,114.37,20332600,114.37,-0.0212237548987928,106.7807142857143,101.8292
2020-05-20,2020,5,20,Wednesday,20,2020-20,116.42,120.87,116.04,119.92,25749900,119.92,0.048526670360066415,107.62142857142858,101.9984
2020-05-21,2020,5,21,Thursday,20,2020-20,119.34,120.3,116.5,117.83,17578300,117.83,-0.017428255251857205,108.50214285714286,102.2448
2020-05-22,2020,5,22,Friday,20,2020-20,117.5,118.57,116.83,118.02,9288200,118.02,0.0016124485195556648,109.56214285714286,102.76899999999999
2020-05-26,2020,5,26,Tuesday,21,2020-21,121.05,122.51,120.43,120.95,16466400,120.95,0.024826303918963122,110.98285714285713,103.1376
2020-05-27,2020,5,27,Wednesday,21,2020-21,123.68,123.78,119.71,121.53,19345400,121.53,0.004795385247532424,112.45785714285715,103.66799999999999
2020-05-28,2020,5,28,Thursday,21,2020-21,121.6,121.98,116.0,116.75,18606000,116.75,-0.03933184256816735,113.25642857142859,104.1324
2020-05-29,2020,5,29,Friday,21,2020-21,116.19,117.75,114.12,117.3,17745100,117.3,0.004710946910131186,113.83785714285715,104.7024
2020-06-01,2020,6,1,Monday,22,2020-22,117.26,119.65,116.93,118.77,10538300,118.77,0.01253191434837353,114.62357142857142,105.1792
2020-06-02,2020,6,2,Tuesday,22,2020-22,119.0,119.85,117.83,118.75,10753100,118.75,-0.00016836443236167842,115.63714285714286,105.83460000000001
2020-06-03,2020,6,3,Wednesday,22,2020-22,119.99,122.45,119.32,122.18,12584300,122.18,0.028884213096217026,117.01285714285714,106.56299999999999
2020-06-04,2020,6,4,Thursday,22,2020-22,121.95,124.5,121.85,123.69,14195100,123.69,0.01235883231673629,118.28285714285713,107.07440000000001
2020-06-05,2020,6,5,Friday,22,2020-22,126.31,127.82,124.28,124.82,16581600,124.82,0.009135720196571828,119.40928571428572,107.55619999999999
2020-06-08,2020,6,8,Monday,23,2020-23,125.1,127.44,123.94,127.28,13858100,127.28,0.0197083727807017,120.15428571428572,107.99459999999999
2020-06-09,2020,6,9,Tuesday,23,2020-23,125.63,125.79,123.51,123.89,10882800,123.89,-0.026634187791961583,120.8342857142857,108.54440000000001
2020-06-10,2020,6,10,Wednesday,23,2020-23,124.02,124.1,120.93,122.18,11497100,122.18,-0.013802559471281506,120.99571428571429,108.992
2020-06-11,2020,6,11,Thursday,23,2020-23,117.6,118.0,112.25,112.64,26078800,112.64,-0.07808152636846255,120.625,109.31279999999998
2020-06-12,2020,6,12,Friday,23,2020-23,115.17,117.0,112.89,115.49,18361900,115.49,0.02530183318149959,120.4442857142857,109.7242
2020-06-15,2020,6,15,Monday,24,2020-24,112.08,118.12,111.71,117.08,14156400,117.08,0.013767460357568817,120.16785714285716,110.12640000000002
2020-06-16,2020,6,16,Tuesday,24,2020-24,121.24,121.5,116.05,118.44,12951200,118.44,0.011615994098753246,119.94714285714285,110.6176
2020-06-17,2020,6,17,Wednesday,24,2020-24,118.64,119.23,117.14,117.65,8921600,117.65,-0.00667005149647959,120.01142857142857,110.97900000000001
2020-06-18,2020,6,18,Thursday,24,2020-24,116.88,118.53,115.93,118.37,9577300,118.37,0.006119857300169729,120.08785714285715,111.3216
2020-06-19,2020,6,19,Friday,24,2020-24,119.98,120.12,114.35,114.35,23496300,114.35,-0.033961343069893735,119.77214285714285,111.5872
2020-06-22,2020,6,22,Monday,25,2020-25,114.19,116.19,113.11,115.92,12868000,115.92,0.013729774514859683,119.57000000000001,111.81559999999999
2020-06-23,2020,6,23,Tuesday,25,2020-25,116.96,117.45,115.97,116.59,10187600,116.59,0.005779832466602075,119.17071428571428,112.0774
2020-06-24,2020,6,24,Wednesday,25,2020-25,115.85,116.0,110.03,112.07,22252500,112.07,-0.038768305901365374,118.34071428571428,112.1982
2020-06-25,2020,6,25,Thursday,25,2020-25,108.99,111.51,108.5,111.36,17240400,111.36,-0.0063353179834571005,117.37928571428571,112.358
2020-06-26,2020,6,26,Friday,25,2020-25,110.95,111.2,108.02,109.1,15270900,109.1,-0.020294559301756943,116.08071428571428,112.49959999999999
2020-06-29,2020,6,29,Monday,26,2020-26,109.0,111.57,108.1,111.52,12584300,111.52,0.022181468403222215,115.19714285714285,112.5974
2020-06-30,2020,6,30,Tuesday,26,2020-26,111.5,112.05,109.93,111.51,10565900,111.51,-8.962075983487416e-05,114.43499999999999,112.78240000000001
2020-07-01,2020,7,1,Wednesday,26,2020-26,112.82,115.6,112.29,113.01,11930900,113.01,0.013451708109264215,114.46142857142856,113.03179999999999
